Fecha,Acumuladas,Amazonas,Antioquia,Arauca,Atlantico,Bogota,Bolivar,Boyaca,Caldas,Caqueta,Casanare,Cauca,Cesar,Choco,Cordoba,Cundinamarca,Guainia,Guajira,Guaviare,Huila,Magdalena,Meta,Narino,Norte de Santander,Putumayo,Quindio,Risaralda,San Andres,Santander,Sucre,Tolima,Valle del Cauca,Vaupes,Vichada,Procedencia desconocida,Barranquilla,Cartagena,Santa Marta,Positivas acumuladas,Negativas acumuladas,Positividad acumulada,Indeterminadas
2021-09-03,15598014,30188,1852205,32514,434757,5424305,112526,261432,261485,45577,63323,113603,300956,48072,517246,640381,7833,121004,13129,248977,77917,276381,162716,19305,35358,124137,175248,13951,693981,247293,282079,98678,4858,8803,12083,1034850,488959,250057,3861139,11681731,248,55144
2021-09-04,15622084,30254,1854634,32536,435346,5433468,112651,262032,261806,45616,63366,113802,301813,4811,518699,641223,7834,121055,13129,249231,78103,277313,162822,193349,35386,124336,175488,13955,695186,247499,282299,988476,4858,8803,12083,1035817,489339,250367,3862612,11704305,247,55167
2021-09-05,15648397,30319,1857992,32539,436356,5442710,113386,262237,262162,45665,63414,113905,302326,4813,520206,642134,784,121159,13144,249524,78304,277475,163007,193608,35419,12446,175683,13955,696609,248134,282628,990128,4858,8803,12083,1037418,489964,250713,3864056,11729128,247,55213
2021-09-06,15669768,30319,1859608,32549,436859,5451131,114328,262562,262496,45712,63505,114103,302407,48141,520932,643354,784,121164,13144,249748,78452,277739,163163,193722,35458,124592,175867,13966,69783,248308,282854,99177,4858,8808,12083,1038362,490873,251161,3864997,11749530,247,55241
2021-09-07,15689013,30319,1861634,32559,437776,5459465,114626,262671,262688,45723,63543,114191,302868,48152,52196,643832,784,121211,13164,250005,7863,278336,163267,193855,35462,124734,17599,13966,698534,24847,282985,992762,4858,8808,12083,1039027,491355,251664,3866255,11767484,246,55274
2021-09-08,15710685,30319,1863974,3256,438349,5467508,115082,262795,262831,4574,63602,114207,303639,4817,523075,644706,784,121304,13164,250288,79003,278696,163402,194267,3547,124812,1762,13974,698974,248823,283136,994135,4858,8808,12083,1040529,492129,252233,3867309,11788102,246,55274
2021-09-09,15737214,30358,1867466,32608,439152,5476809,115479,26311,263227,458,63757,114347,304087,48193,52406,64558,784,121359,13164,250587,79214,279324,16302,194586,35394,125151,176395,13983,700393,249307,284003,995876,4858,8808,12083,1042126,492981,252729,3868337,11813544,246,55333
2021-09-10,15767142,30399,1870526,32613,440252,5486940,11603,263478,263553,45871,6387,114439,304806,48214,525849,646911,784,121555,13178,250991,79345,279905,163695,194824,35518,125308,176636,13983,70195,249733,284287,997589,4858,8808,12083,1043967,494038,2533,3869833,11841928,245,55381
2021-09-11,15791206,30399,1873081,32654,440774,5495512,116658,26375,263827,45897,63917,114603,305256,4824,527581,648784,7852,12161,13179,251071,79658,280148,163831,195059,35577,125468,176994,13983,70308,250089,284583,998929,4858,8808,12083,1044986,494776,253651,3870884,11864912,245,5541
2021-09-12,15819455,30404,1876492,32671,44197,5505669,117468,264048,264295,45968,63939,114764,305849,48271,528687,650047,7853,121802,13179,251427,79892,280584,163895,195369,35515,125697,177258,13983,704554,250444,284816,1000565,4858,8808,12083,1046618,495636,254077,3872276,11891720,245,55459
2021-09-13,15839098,30404,1878951,32683,442141,5514537,117608,264195,26458,46024,64022,114908,30589,48281,529148,650905,7854,121819,1318,251573,79975,280854,164027,195492,35582,125881,177403,13998,705725,25055,285089,1001898,4858,8808,12083,1047456,496201,254515,3873209,11910413,245,55476
2021-09-14,15859856,30429,1880570,32721,443471,5521543,118447,264421,264837,46048,64043,115011,306495,48343,530407,65159,7854,121922,13186,252021,80152,281091,164291,195868,35588,12604,177541,13998,706665,250949,285317,1002790,4858,8808,12083,1048560,49713,254768,3874439,11929922,244,55495
2021-09-15,15879595,30429,1882749,32728,444433,5529103,11864,264735,264984,46053,64058,115053,307359,48356,53096,652318,7854,122063,13186,252224,80593,281493,164402,196035,35597,126081,177704,13998,707475,251305,285442,1003988,4858,8808,12083,1049818,497558,255072,3875371,11948693,244,55531
2021-09-16,15907807,30436,1886194,328,44547,5538204,11923,265034,265423,46129,64084,115286,308136,48367,532292,65328,7854,122275,13186,252624,80699,282064,164536,196382,35722,126433,177977,13998,708786,25166,285757,1006395,4858,8808,12083,1051433,498399,255513,3876660,11975566,244,55581
2021-09-17,15934211,30436,1889201,32811,446391,5547616,119816,26539,265752,46176,64145,115503,308756,48408,533882,654094,7854,122403,13186,252923,8083,282266,164659,196768,3578,126617,178147,13998,709872,251932,285963,1008617,4858,8808,12083,1052931,499246,256093,3877914,12000687,243,5561
2021-09-18,15959737,30468,1892118,32818,447167,5556073,119891,265745,266112,46212,64201,115667,309475,48411,53481,654911,7862,122529,13192,253238,80952,282936,164353,196927,35609,126777,178291,14,711035,252366,286465,1011760,4858,8808,12083,1055471,499593,256553,3879153,12024937,243,55647
2021-09-19,15984205,3047,1895001,32839,447775,5564445,120707,265981,266362,46287,64254,115769,309756,48418,536327,655678,787,122808,13192,253449,81243,2833,164455,197309,35627,126958,178532,14,712152,252601,286807,1013405,4858,8808,12083,1057397,500379,256903,3880254,12048292,243,55659
2021-09-20,16004322,3047,1896841,32851,447924,5572584,120981,266305,266805,46309,64346,116007,309831,48424,537043,656696,787,122825,13195,25366,81319,283483,165063,197524,35907,12718,178677,14029,713505,252801,287128,1014555,4858,8808,12083,1058086,500914,257435,3881377,12067268,243,55677
2021-09-21,16028313,3047,1899281,33079,449431,5581113,121946,266399,266967,46325,64364,116127,310341,48433,538311,657202,7878,122913,13197,253971,81583,284285,165187,19778,3593,127353,178797,14029,71444,253069,287363,1015679,4858,8808,12083,1059600,50191,257811,3882458,12090158,242,55697
2021-09-22,16047715,3047,1902058,3308,450093,5588435,122118,266588,267096,46341,64395,116232,310672,48444,538902,657981,7879,123023,13198,254212,81861,284793,165314,197994,35935,127502,178997,14029,715068,253431,287371,1017159,4858,8808,12083,1060563,502487,258245,3883373,12108603,242,55739
2021-09-23,16076168,30499,1905206,33105,451113,5598317,12258,266855,267416,46371,64435,116348,311254,48469,540121,658897,7879,123211,13199,254629,82077,285131,165474,198177,35977,127684,17927,14038,716098,253758,28772,1019064,4858,8808,12083,1064260,503089,258698,3884981,12135414,242,55773
2021-09-24,16104714,30514,1909001,33138,451737,5608090,122765,267211,267731,46434,64486,116537,311616,48493,541144,661892,7879,123315,13199,25491,82333,285745,165735,198476,36012,127813,179596,14064,717381,254033,288014,1020760,4858,8808,12083,1066214,503787,25891,3886183,12162717,241,55814
2021-09-25,16130790,30549,1911743,33181,452303,5617679,123512,267466,268053,46461,64526,11679,312351,48506,542842,662806,7879,12345,13202,255153,82548,286379,165826,198676,36039,128152,179814,14064,718317,254212,288214,1022332,4858,8808,12083,1067734,504726,259556,3887427,12187510,241,55853
2021-09-26,16155041,30549,1914653,3319,453007,5627217,124031,267631,268354,46529,6457,116918,312868,48518,543747,66397,7922,123692,13203,255539,82824,286502,165928,198813,36042,128231,180051,14064,719557,25432,288558,1023884,4858,8808,12083,1069141,505454,259815,3888392,12210757,241,55892
2021-09-27,16177875,30549,1916779,33203,453606,5635774,1246,267826,268678,46554,64617,117069,312999,48531,545115,664972,7922,123711,13204,255786,82906,286941,166149,199121,36139,12847,180198,14095,720973,254672,2887,1025325,4858,8808,12083,1070370,506182,26039,3889212,12232743,240,5592
2021-09-28,16198800,30549,1919253,33204,454506,5643357,124812,268173,268926,46555,64638,117258,313275,48555,546376,665954,793,123739,13209,256018,83082,287524,166239,199418,36138,128648,180316,14131,721894,255077,288907,1026460,4858,8808,12083,1071314,50691,260706,3890507,12252356,240,55937
2021-09-29,16220109,30609,1921743,33226,455506,5650155,125196,268418,269056,46559,64668,117302,313765,4857,547104,667482,793,123931,13215,256321,83397,287992,166432,199672,3614,128786,1805,14197,722424,255305,289226,1027810,4858,8808,12083,1072778,507742,261203,3891368,12272776,240,55965
2021-09-30,16245152,30639,1925317,33267,456448,5658519,125669,268662,269466,46626,64711,117453,314264,48592,547945,668465,7931,124002,13215,256632,83602,288669,166519,199923,36158,12895,180722,14216,724253,255751,289429,1029419,4858,8808,12083,1074201,508214,261554,3892616,12296550,240,55986
2021-10-01,16270314,3064,1928544,33279,457141,5667224,126158,268876,269829,46667,64732,117629,314773,48603,548962,669743,7931,124151,13215,256956,8381,289088,166777,200197,36163,129163,180956,14252,725445,256066,289749,1031178,4858,8808,12083,1075750,509036,261882,3893831,12320461,239,56022
2021-10-02,16297092,3066,1931302,33311,45819,5676604,126983,269165,270142,46701,64749,117769,315248,48733,550664,670578,8067,124365,1326,257308,81508,28939,166857,200386,36179,129328,181034,1433,726455,256392,289995,1032438,4858,8828,12083,1077284,510057,265891,3895030,12346023,239,56039
2021-10-03,16317372,30661,1933834,33311,458982,5683791,127185,269374,270258,46737,64762,117864,31543,48737,55151,671343,8067,124444,1326,257535,81615,289971,166924,200746,36194,129394,181227,1438,727988,256632,290213,1033862,4861,8829,12083,1078740,510499,266129,3896069,12365216,239,56087
2021-10-04,16345790,30662,1936512,3333,459664,5692923,128245,269627,270708,46769,64848,118067,315835,48741,553478,672704,8068,124478,13269,257872,82022,29019,167157,201178,36264,129659,181467,14401,729668,257082,290577,1035358,4861,8829,12083,1080635,511449,26711,3897043,12392653,238,56094
2021-10-05,16362506,30662,1937985,3333,460882,5699537,128432,269795,27088,46774,64874,118168,316179,48783,55379,673089,8068,124559,13271,258084,82187,291157,167224,201413,36295,129811,181586,14426,73055,257321,290647,1036321,4861,8829,12083,1081408,511856,267389,3897789,12408546,238,56171
2021-10-06,16384292,30662,1940610,33342,461668,5707355,128577,270026,271014,46783,64897,118258,316863,48785,554217,674299,8068,124641,13271,258229,82484,291564,167357,201617,36298,129872,181798,1445,731388,257596,290854,1037825,4861,8829,12083,1083201,512614,268036,3898822,12429293,238,56177
2021-10-07,16408708,30694,1943579,33366,462838,5715505,129122,270324,271244,46836,64925,118324,317095,48792,555746,675218,8068,124696,13275,258506,82796,291886,167669,201798,36318,130154,182018,14462,73244,258025,291125,1039471,4861,8829,12083,1084955,513203,268462,3899870,12452600,238,56238
2021-10-08,16436155,30703,1947002,33391,463743,5725429,129431,27059,271549,46863,64957,118469,317524,4881,557168,676327,8069,124789,13278,258836,8294,292283,167873,202024,36364,130307,182231,14467,734371,258348,291447,1040998,4862,8829,12083,1086708,514097,268995,3901078,12478811,237,56266
2021-10-09,16460865,30703,1949479,33433,464848,5733618,129879,270956,271721,46887,64992,118619,317769,48852,558584,677036,8077,12485,13279,25924,83406,293177,167939,202386,36404,130435,182369,14467,735507,258745,291834,1042557,4862,8829,12083,1088675,514874,269494,3902121,12502428,237,56316
2021-10-10,16480996,30703,1952352,33607,465129,5742223,130146,271154,271966,4697,65001,1187,317833,48877,559338,677859,8077,124889,1331,259382,83473,29339,167998,202535,36411,130618,182536,14468,736595,258926,292008,1043798,4862,8829,12083,1090068,515231,269651,3903020,12521642,237,56334
2021-10-11,16505652,30703,1954368,33656,466001,5749727,131058,271462,272391,46998,65128,118901,318243,48886,560635,678909,8077,124933,13313,25962,83725,293676,168361,202802,36495,130828,182792,1453,738217,259225,292333,1045828,4862,8829,12083,1091464,516062,270531,3904014,12545269,237,56369
2021-10-12,16523513,30703,1955727,33667,466898,5756279,131641,271747,272542,47036,65134,119005,318636,48896,561564,679363,8077,125079,13315,259824,83957,294334,168436,203033,36496,130943,182878,14572,739424,259447,29239,1046629,4862,8829,12083,1092534,516711,270822,3904831,12562313,236,56369
2021-10-13,16545461,3071,1959060,33667,468083,5763027,132044,271899,272759,47036,65162,119141,318943,48905,562209,680593,8077,125248,13315,260118,84324,294761,168682,203366,36498,131035,183107,14572,740115,25962,292579,1048193,4862,8829,12083,1094167,517536,271136,3905847,12583192,236,56422
2021-10-14,16569494,3071,1962297,33762,469005,5770488,132511,272212,27303,47093,65206,11924,319195,48911,563503,681389,8077,125502,13315,260603,84344,295309,168803,203573,36508,131246,183259,14572,741146,259996,292817,1049784,4862,8829,12083,1096283,518197,271834,3907040,12606029,236,56425
2021-10-15,16593290,30738,1965070,33819,469687,5778441,133401,272365,273271,47152,65242,119413,319579,48918,565085,682561,8077,125657,13317,260849,84681,29573,168982,203772,36539,131407,183461,14574,742206,260409,293123,1051405,4899,8829,12083,1097485,518939,272124,3908058,12628775,236,56457
2021-10-16,16616685,30742,1967744,33855,470244,5786038,133667,272652,273515,47217,65252,119583,320116,4893,566794,683233,8082,125764,13326,261012,85184,296524,169137,204185,36588,131614,183571,14577,743858,260713,29336,1052866,4949,8829,12083,1098507,519556,272818,3909170,12651061,235,56454
2021-10-17,16633143,30742,1970192,33863,470858,5792011,134048,272776,273581,47275,65273,119678,320159,48935,567511,683695,8082,125767,13326,261259,85289,296624,169179,204344,3659,131715,183716,14577,744796,26094,293663,1054168,4949,8829,12083,1099615,520076,272959,3909967,12666693,235,56483
2021-10-18,16651483,30742,1971608,33882,471666,5797754,134786,272872,273762,47292,65312,119851,320471,48936,568447,684938,8082,125806,13326,261355,85755,296836,169341,204521,36598,131904,183891,1461,746061,261229,294008,1055493,4949,8829,12083,1100431,520664,273392,3910672,12684305,235,56506
2021-10-19,16667350,30742,1973165,33906,471941,5803776,135354,273066,273936,47331,65329,119958,320489,48936,56907,685545,8134,125862,13326,261628,86091,297032,169476,204796,36657,132072,183989,1464,746929,261275,294231,1056340,4949,8829,12083,1101077,521412,273978,3911362,12699437,235,56551
2021-10-20,16683112,30761,1974412,33934,473164,5809405,135489,273076,274001,47364,65352,120094,320877,4895,569557,68616,8134,126032,13329,261717,86253,297977,169528,205133,3666,132181,184089,14641,747336,261419,294302,1057208,4949,8829,12083,1102838,521794,274084,3912379,12714188,235,56545
2021-10-21,16704316,30761,1978118,33963,473631,5816174,135655,273316,274201,47402,65383,120171,321051,48951,570126,686828,8134,126057,1333,262019,86591,2986,169678,205517,36662,132372,184288,14641,74854,261773,294462,1058606,4949,8829,1209,1104777,522357,274313,3913688,12734044,234,56584
2021-10-22,16728055,30824,1981018,34016,4745,5823860,136086,2736,274538,4744,65404,120328,321104,48951,571307,688153,8134,126188,1333,262223,86749,299111,169777,205843,3669,132602,184488,14641,74979,262075,294677,1060289,4949,8844,1209,1106304,523363,274769,3914973,12756474,234,56608
2021-10-23,16750741,30824,1983873,34049,47524,5831438,136225,273817,274781,47461,65519,120396,321632,48955,572747,68883,8134,126304,13332,262431,87089,299977,169832,206095,36726,132879,184666,14706,751069,262682,294923,1061586,4949,8844,1209,1107630,523914,275096,3916233,12777857,234,56651
2021-10-24,16770261,30824,1986293,34059,47559,5838830,13659,273896,274866,47514,65536,120582,321675,48958,573774,689428,8135,126387,13333,262593,87513,30052,169936,206224,36736,133011,184895,14706,752445,263088,295212,1062837,5074,8844,1209,1108629,524366,275272,3917111,12796486,234,56664
2021-10-25,16798173,30825,1988523,34106,476776,5846725,137871,274338,275334,4756,65604,120788,322116,48964,576059,690656,815,126455,13335,262897,87749,300805,170152,206623,3678,13329,185111,14706,75425,263335,295614,1064659,5074,8844,12091,1110167,525662,276179,3918275,12823184,233,56714
2021-10-26,16818832,30827,1991602,34108,477521,5853059,138328,274632,275489,47581,65604,12096,322852,48971,576121,691562,815,126759,13335,263096,88125,301181,17027,206944,36788,133474,185231,14752,755476,263662,295868,1065959,5074,8844,12091,1111797,526367,276372,3919954,12842148,233,5673
2021-10-27,16837188,30827,1993617,34131,478294,5858033,13839,274746,275651,47599,65645,121061,323252,48995,576537,692722,8169,126978,13335,263409,884,301757,170512,207431,36787,133605,185411,14858,756427,264077,2963,1067368,5074,8856,12091,1113195,526873,276775,3920520,12859897,233,56771
2021-10-28,16858961,30827,1997117,34334,478733,5865617,138806,27502,275969,47632,65668,121135,323704,49004,577917,692646,8169,127137,13336,263725,88569,302089,170602,207701,36792,133898,185543,14879,757564,264463,296373,1068601,5074,8856,12091,1114501,527751,277118,3921733,12880455,233,56773
2021-10-29,16884846,30834,2000298,34361,479829,5874136,13936,275244,276379,47656,65681,121287,324027,49031,579342,693549,8169,127316,13336,264007,88807,302471,170772,208088,36832,13411,185815,14911,758799,264793,296659,1070433,5074,8856,12091,1115961,528914,277618,3923164,12904860,232,56822
